,link,reference,brand,title,available,pretax_price,regular_price,price,type,user,level,color,user_config,eco_co2,product_type,qualities,sizes,weight,general_rate,nb_ratings,reviews,reviews_count_1_star,reviews_count_2_stars,reviews_count_3_stars,reviews_count_4_stars,reviews_count_5_stars,image_urls
99,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/13566-ski-occasion-kastle-mx-83-fixations.html,13566,Kastle,Ski occasion Kastle MX 83 + fixations,Disponible,107.5,,129.0,All mountain,Mixte,Performant,Blanc,,3.6,Ski occasion adulte performance,['Qualité B'],['183 cm'],6.0,5/5,1.0,"['Material conforme a lo especificado. Buena relación calidad precio. Los esquis aun no los he probado, por lo que no puedo valorarlos. Se agradecería que se especificase también el modelo de fijación (el producto viene de tiendas de alquiler, y las fijaciones parecen algo distintas a las de venta en tienda']",0,0,0,0,1,https://freeglisse.com/34172-small_default/ski-occasion-kastle-mx-83-fixations.jpg
100,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14173-ski-occasion-fischer-pro-mtn-80-ti-fixations.html,14173,Fischer,Ski occasion Fischer Pro MTN 80 Ti + fixations,Disponible,37.5,,45.0,All mountain,Mixte,Performant,Blanc,,3.6,Ski occasion adulte all mountain,['Qualité C'],['180 cm'],6.0,3/5,1.0,"[""je pensais qu'ils seraient moins endommagés""]",0,0,1,0,0,https://freeglisse.com/37240-small_default/ski-occasion-fischer-pro-mtn-80-ti-fixations.jpg
101,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14296-ski-occasion-head-monster-78-fixation.html,14296,Head,Ski occasion Head Monster 78 + Fixation,Disponible,82.5,,99.0,All mountain,Mixte,Loisir sport,Rouge,,3.6,Ski occasion adulte all mountain,['Qualité A'],['183 cm'],6.0,2.3/5,3.0,"['Bon état envoi rapide', 'Les skis sont en très très mauvais état, non seulement très rayés, mais avec de gros impacts de structure. De plus, ils sont kaki au lieu de noir !!\r\nTrès déçu.', 'Ski en très mauvais état']",1,1,0,1,0,https://freeglisse.com/37692-small_default/ski-occasion-head-monster-78-fixation.jpg
102,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14344-ski-occasion-movement-jam-er-fixation.html,14344,Movement,Ski occasion Movement Jam ER + fixation,Disponible,124.17,,149.0,All mountain,Mixte,Performant,Bleu,,3.6,Ski occasion adulte all mountain,['Qualité A'],['182 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/42115-small_default/ski-occasion-movement-jam-er-fixation.jpg
103,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14380-ski-occasion-scott-slight-83-fixations.html,14380,Scott,Ski occasion Scott Slight 83 + fixations,Disponible,149.17,,179.0,All mountain,Mixte,Performant,Noir,un homme,3.6,Ski occasion adulte all mountain,['Qualité B'],['178 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/37996-small_default/ski-occasion-scott-slight-83-fixations.jpg
104,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16815-ski-occasion-kastle-mx-84-fixations.html,16815,Kastle,Ski occasion Kastle MX 84 + fixations,Disponible,57.5,,69.0,All mountain,Mixte,Performant,Blanc,,3.6,Ski occasion adulte all mountain,['Qualité C'],['176 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/51964-small_default/ski-occasion-kastle-mx-84-fixations.jpg
105,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/18439-ski-occasion-dynastar-m-freeski-fixations.html,18439,Dynastar,Ski occasion Dynastar M-Freeski + fixations,Disponible,140.83,,169.0,All mountain,Mixte,Loisir sport,Blanc,,3.6,Ski occasion adulte all mountain,['Qualité A'],['186 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/68341-small_default/ski-occasion-dynastar-m-freeski-fixations.jpg
106,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/18549-ski-occasion-dps-cassiar-foundation-f82-fixations.html,18549,DPS,Ski occasion Dps Cassiar Foundation f82 + fixations,Disponible,140.83,,169.0,All mountain,Mixte,Performant,Gris,un homme,3.6,Ski occasion adulte all mountain,['Qualité B'],['168 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/68637-small_default/ski-occasion-dps-cassiar-foundation-f82-fixations.jpg
107,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/18917-ski-occasion-rossignol-experience-86-basalt-2023-fixations.html,18917,Rossignol,Ski occasion Rossignol Experience 86 Basalt 2023  + Fixations,Disponible,212.67,319.0,255.2,Freeride,Mixte,Performant,Rouge,Freerideur adulte,3.6,Ski occasion adulte all mountain,['Qualité A'],['149 cm'],6.0,5/5,1.0,['Comme neuf'],0,0,0,0,1,https://freeglisse.com/70888-small_default/ski-occasion-rossignol-experience-86-basalt-2023-fixations.jpg
108,https://freeglisse.com/fr/ski-occasion-adulte-performance/10867-ski-occasion-atomic-redster-g9-fixations.html,10867,Atomic,Ski occasion Atomic Redster G9 + fixations,Disponible,90.83,,109.0,Piste,Mixte,Compétition,Rouge,Adulte Performance,3.6,Ski occasion adulte performance,['Qualité C'],['171 cm'],6.0,4.3/5,3.0,"['Leggermente più rovinati di quanto mi aspettassi sulla parte superiore ma nel complesso bene.', 'Choix B, pas cher, mais tout de même bien abîmé sur le dessus. Un petit nettoyage aurait aussi été bienvenu.', 'Parfait']",0,0,0,2,1,https://freeglisse.com/64937-small_default/ski-occasion-atomic-redster-g9-fixations.jpg
109,https://freeglisse.com/fr/ski-occasion-adulte-performance/10938-ski-occasion-salomon-x-max-x10-fixations.html,10938,Salomon,Ski occasion Salomon X Max X10 + fixations,Disponible,207.5,,249.0,Piste,Mixte,Performant,Jaune,,3.6,Ski occasion adulte performance,['Qualité A'],['176 cm'],6.0,5/5,2.0,"['Très bon état ,semelle et carres  impeccable.', 'Skis en très bon état.']",0,0,0,0,2,https://freeglisse.com/25330-small_default/ski-occasion-salomon-x-max-x10-fixations.jpg
110,https://freeglisse.com/fr/ski-occasion-adulte-performance/11422-ski-occasion-dynastar-cr-74-fixations.html,11422,Dynastar,Ski occasion Dynastar CR 74 + fixations,Disponible,45.83,,55.0,Piste,Mixte,Loisir sport,Blanc,,3.6,Ski occasion adulte performance,['Qualité C'],['178 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/26426-small_default/ski-occasion-dynastar-cr-74-fixations.jpg
111,https://freeglisse.com/fr/ski-occasion-adulte-performance/11431-ski-occasion-volant-pulse-white-fixations.html,11431,Volant,Ski occasion Volant Pulse White + fixations,Disponible,99.17,,119.0,Piste,Mixte,Performant,Gris,,3.6,Ski occasion adulte performance,['Qualité B'],['149 cm'],6.0,,,[],0,0,0,0,0,
112,https://freeglisse.com/fr/ski-occasion-adulte-performance/13052-ski-occasion-lacroix-lx-gravity-fixations.html,13052,Lacroix,Ski occasion Lacroix LX Gravity + fixations,Disponible,282.5,,339.0,Polyvalent,Mixte,Performant,Gris,,3.6,Ski occasion adulte performance,['Qualité A'],['155 cm'],6.0,4/5,3.0,"['Pour une qualité A, je m’attendais à une meilleure présentation. A voir à l’usage.', 'Très beau produit à un prix imbattable !', 'Super ski polyvalent \r\nTrès bonne préparation des spatules mais fixations bien fatiguées avec jeu latéral dans les mâchoires avant, je vais devoir les remplacer car on perd clairement en contrôle.\r\nMais pour le prix honnêtement je suis plutôt satisfait']",0,0,1,1,1,https://freeglisse.com/31907-small_default/ski-occasion-lacroix-lx-gravity-fixations.jpg
113,https://freeglisse.com/fr/ski-occasion-adulte-performance/14061-ski-occasion-nordica-dobermann-spitfire-crx-fixations.html,14061,Nordica,Ski occasion Nordica Dobermann spitfire CRX + fixations,Disponible,49.17,,59.0,Piste,Mixte,Loisir sport,Rouge,,3.6,Ski occasion adulte performance,['Qualité C'],['160 cm'],6.0,5/5,1.0,"[""Ski vraiment pas cher, des impacts prononcés sur le dessus mais c'était prévisible pour de la qualité C. surface de glisse et carres en bon tat""]",0,0,0,0,1,https://freeglisse.com/63030-small_default/ski-occasion-nordica-dobermann-spitfire-crx-fixations.jpg
114,https://freeglisse.com/fr/ski-occasion-adulte-performance/14608-ski-occasion-atomic-redster-s9-fixations.html,14608,Atomic,Ski occasion Atomic Redster S9 + fixations,Disponible,124.17,,149.0,Piste,Mixte,Compétition,Rouge,Adulte Performance,3.6,Ski occasion adulte performance,['Qualité C'],['165 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/41531-small_default/ski-occasion-atomic-redster-s9-fixations.jpg
115,https://freeglisse.com/fr/ski-occasion-adulte-performance/15190-ski-occasion-rossignol-strato-st-fixations.html,15190,Rossignol,Ski occasion Rossignol Strato ST + fixations,Disponible,124.17,,149.0,Piste,Mixte,Performant,Noir,,3.6,Ski occasion adulte performance,['Qualité B'],['161 cm'],6.0,4/5,2.0,"['Très déçu de la qualité du produit reçu.\r\nPour une qualité «\xa0B\xa0» j’espérai mieux. La semelle et les carres sont renovés, mais les skis et fixations sont très endommagés… rénovation obligatoire et faite.', ""première paire reçue pas dans l'état attendu, aucun problème, retour et expédition d'une nouvelle paire rapidement, de vrais professionnels à l'écoute.\r\n je recommande !""]",0,0,1,0,1,https://freeglisse.com/48752-small_default/ski-occasion-rossignol-strato-st-fixations.jpg
116,https://freeglisse.com/fr/ski-occasion-adulte-performance/15991-ski-occasion-head-ishape-rush-fixations.html,15991,Head,Ski occasion Head i.Shape Rush + fixations,Disponible,49.17,,59.0,Piste,Mixte,Loisir sport,Blanc,,3.6,Ski occasion adulte performance,['Qualité C'],['177 cm'],6.0,3/5,1.0,"['Considerando che si tratta di un prodotto usato anzi usatissimo mi aspettavo dei difetti estetici e qualche segno sulle solette, ma che addirittura nel bordo della copertura superiore lo strato di alluminio sia abbozzato e sollevato non me lo aspettavo.\r\nDirei di fare attenzione ai tecnici responsabili della selezione perché per non è da categoria B']",0,0,1,0,0,https://freeglisse.com/65887-small_default/ski-occasion-head-ishape-rush-fixations.jpg
117,https://freeglisse.com/fr/ski-occasion-adulte-performance/16426-ski-occasion-head-worldcup-rebels-irace-fixations.html,16426,Head,Ski occasion Head Worldcup Rebels i.race + fixations,Disponible,107.5,,129.0,Piste,Mixte,Performant,Noir,,3.6,Ski occasion adulte performance,['Qualité B'],['180 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/48312-small_default/ski-occasion-head-worldcup-rebels-irace-fixations.jpg
118,https://freeglisse.com/fr/ski-occasion-adulte-performance/16753-ski-occasion-fischer-rc-one-77-xtr-fixation.html,16753,Fischer,Ski occasion Fischer Rc One 77 XTR + fixation,Disponible,82.5,,99.0,Piste,Mixte,Performant,Vert,,3.6,Ski occasion adulte performance,['Qualité B'],['171 cm'],6.0,5/5,1.0,['Cumplen las características indicadas en la descripción. Solo queda probarlos.'],0,0,0,0,1,https://freeglisse.com/49137-small_default/ski-occasion-fischer-rc-one-77-xtr-fixation.jpg
119,https://freeglisse.com/fr/ski-occasion-adulte-performance/16860-ski-occasion-dps-foundation-uschi-87-fixations.html,16860,DPS,Ski occasion Dps Foundation Uschi 87 + fixations,Disponible,140.83,,169.0,Piste,Mixte,Performant,Bleu,,3.6,Ski occasion adulte performance,['Qualité B'],['150 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/52141-small_default/ski-occasion-dps-foundation-uschi-87-fixations.jpg
120,https://freeglisse.com/fr/ski-occasion-adulte-performance/17116-ski-occasion-rossignol-pursuit-600-cam-fixations.html,17116,Rossignol,Ski occasion Rossignol Pursuit 600 CAM + fixations,Disponible,49.17,,59.0,Piste,Mixte,Performant,Noir,,3.6,Ski occasion adulte performance,['Qualité C'],['177 cm'],6.0,4/5,1.0,"['Skis en bon état, ravi de ceux ci']",0,0,0,1,0,https://freeglisse.com/53981-small_default/ski-occasion-rossignol-pursuit-600-cam-fixations.jpg
121,https://freeglisse.com/fr/ski-occasion-adulte-performance/17170-ski-occasion-atomic-redster-g9-fixations.html,17170,Atomic,Ski occasion Atomic Redster G9 + fixations,Disponible,90.83,,109.0,Racing,Mixte,Compétition,Rouge,,3.6,Ski occasion adulte performance,['Qualité C'],['177 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/54099-small_default/ski-occasion-atomic-redster-g9-fixations.jpg
122,https://freeglisse.com/fr/ski-occasion-adulte-performance/17209-ski-occasion-head-supershape-imagnum-fixations.html,17209,Head,Ski occasion Head Supershape i.Magnum + fixations,Disponible,57.5,,69.0,Piste,Mixte,Performant,Noir,,3.6,Ski occasion adulte performance,['Qualité C'],['177 cm'],6.0,4/5,1.0,['Top!'],0,0,0,1,0,https://freeglisse.com/66105-small_default/ski-occasion-head-supershape-imagnum-fixations.jpg
123,https://freeglisse.com/fr/ski-occasion-adulte-performance/17263-ski-occasion-head-v-shape-lyt-v10-fixations.html,17263,Head,Ski occasion Head V Shape LYT V10 + fixations,Disponible,140.83,,169.0,Polyvalent,Mixte,Performant,Noir,,3.6,Ski occasion adulte performance,['Qualité B'],['177 cm'],6.0,5/5,1.0,['Skis are like described'],0,0,0,0,1,https://freeglisse.com/54538-small_default/ski-occasion-head-v-shape-lyt-v10-fixations.jpg
124,https://freeglisse.com/fr/ski-occasion-adulte-performance/17975-ski-occasion-fischer-rc4-worldcup-sc-fixations.html,17975,Fischer,Ski occasion Fischer RC4 Worldcup SC + fixations,Disponible,240.83,,289.0,Racing,Mixte,Compétition,Noir,,3.6,Ski occasion adulte performance,['Qualité A'],['155 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/66359-small_default/ski-occasion-fischer-rc4-worldcup-sc-fixations.jpg
125,https://freeglisse.com/fr/ski-occasion-adulte-performance/18363-ski-occasion-lacroix-pure-fixations.html,18363,Lacroix,Ski occasion Lacroix Pure + fixations,Disponible,190.83,,229.0,Piste,Mixte,Performant,Gris,Adulte Performance,3.6,Ski occasion adulte performance,['Qualité A'],['146 cm'],6.0,4/5,1.0,['État en rapport avec description \r\nPas encore essayés'],0,0,0,1,0,https://freeglisse.com/67981-small_default/ski-occasion-lacroix-pure-fixations.jpg
126,https://freeglisse.com/fr/ski-occasion-adulte-performance/18372-ski-occasion-volkl-deacon-74-fixations.html,18372,Volkl,Ski occasion Volkl Deacon 7.4 + fixations,Disponible,90.83,,109.0,Piste,Mixte,Loisir sport,Bleu,,3.6,Ski occasion adulte performance,['Qualité B'],['156 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/68021-small_default/ski-occasion-volkl-deacon-74-fixations.jpg
127,https://freeglisse.com/fr/ski-occasion-adulte-performance/18398-ski-occasion-fischer-brilliant-the-curv-fixations.html,18398,Fischer,Ski occasion Fischer Brilliant the Curv + fixations,Disponible,240.83,,289.0,Piste,Mixte,Compétition,Orange,,3.6,Ski occasion adulte performance,['Qualité B'],['178 cm'],6.0,4/5,1.0,['Pas de remarque particulière. \r\nProduit et état conforme à la description'],0,0,0,1,0,https://freeglisse.com/68139-small_default/ski-occasion-fischer-brilliant-the-curv-fixations.jpg
128,https://freeglisse.com/fr/ski-occasion-adulte-performance/18670-ski-occasion-head-prestige-fixations.html,18670,Head,Ski occasion Head Prestige + fixations,Disponible,157.5,,189.0,Piste,Mixte,Performant,Noir,,3.6,Ski occasion adulte performance,['Qualité B'],['163 cm'],6.0,1/5,1.0,"['État déplorable du matériel pour une qualité A ! Par ailleurs, les couleurs et les dégâts ne correspondent pas aux photos sur le site.']",1,0,0,0,0,https://freeglisse.com/69040-small_default/ski-occasion-head-prestige-fixations.jpg
129,https://freeglisse.com/fr/ski-occasion-adulte-performance/18674-ski-occasion-fischer-rc4-my-curv-fixations.html,18674,Fischer,Ski occasion Fischer RC4 My Curv + fixations,Disponible,157.5,,189.0,Piste,Mixte,Performant,Bleu,,3.6,Ski occasion adulte performance,['Qualité A'],['150 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/71420-small_default/ski-occasion-fischer-rc4-my-curv-fixations.jpg
130,https://freeglisse.com/fr/ski-occasion-adulte-performance/18685-ski-occasion-kastle-rx-12-sl-fixations.html,18685,Kastle,Ski occasion Kastle RX 12 SL + fixations,Disponible,190.83,,229.0,Piste,Mixte,Compétition,Noir,,3.6,Ski occasion adulte performance,['Qualité A'],['155 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/71436-small_default/ski-occasion-kastle-rx-12-sl-fixations.jpg
131,https://freeglisse.com/fr/ski-occasion-adulte-performance/18881-ski-occasion-fischer-my-curv-fixations.html,18881,Fischer,Ski occasion Fischer My Curv + fixations,Disponible,190.83,,229.0,Piste,Mixte,Performant,Noir,,3.6,Ski occasion adulte performance,['Qualité A'],['157 cm'],6.0,4/5,2.0,"['je m attendais a un meilleur état pour du catégorie A .le dessus des skis est assez abimé \r\nSinon ces Fisher My curv sont vraiment une tuerie pour carver, et les bosses .', 'Guter Zustand']",0,0,1,0,1,https://freeglisse.com/70534-small_default/ski-occasion-fischer-my-curv-fixations.jpg
132,https://freeglisse.com/fr/ski-test-all-mountain/15020-ski-test-kastle-fx-95-fixations.html,15020,Kastle,Ski Test Kastle FX 95 + fixations,Disponible,369.5,739.0,443.4,All mountain,Mixte,Performant,Noir,,3.6,Ski test all mountain,['Qualité A'],['157 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/41610-small_default/ski-test-kastle-fx-95-fixations.jpg
133,https://freeglisse.com/fr/ski-test-all-mountain/16856-ski-test-zag-h-96-fixations.html,16856,Zag,Ski Test Zag H 96 + fixations,Disponible,355.25,609.0,426.3,All mountain,Mixte,Performant,Rouge,,3.6,Ski test all mountain,['Qualité A'],['164 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/49170-small_default/ski-test-zag-h-96-fixations.jpg
134,https://freeglisse.com/fr/ski-test-all-mountain/17433-ski-test-zag-h-105-fixations.html,17433,Zag,Ski Test Zag H 105 + fixations,Disponible,320.25,549.0,384.3,All mountain,Mixte,Performant,Rouge,,3.6,Ski test all mountain,['Qualité A'],['182 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/54572-small_default/ski-test-zag-h-105-fixations.jpg
135,https://freeglisse.com/fr/ski-occasion-freeride/15234-ski-occasion-k2-pinnacle-95-fixation.html,15234,K2,Ski occasion K2 Pinnacle 95 + fixation,Disponible,124.17,,149.0,Freeride,Mixte,Loisir sport,Vert,Freerideur adulte,3.6,Ski occasion freeride,['Qualité B'],['191 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/42209-small_default/ski-occasion-k2-pinnacle-95-fixation.jpg
136,https://freeglisse.com/fr/ski-occasion-freeride/15989-ski-occasion-dynastar-legend-94-fixations.html,15989,Dynastar,Ski occasion Dynastar Legend 94 + fixations,Disponible,74.17,,89.0,Freeride,Mixte,Performant,Marron,,3.6,Ski occasion freeride,['Qualité B'],['189 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/46624-small_default/ski-occasion-dynastar-legend-94-fixations.jpg
137,https://freeglisse.com/fr/ski-occasion-freeride/17445-ski-occasion-movement-go-fast-fixation.html,17445,Movement,Ski occasion Movement Go Fast + fixation,Disponible,240.83,,289.0,Freeride,Mixte,Performant,Bleu,Freerideur adulte,3.6,Ski occasion freeride,['Qualité A'],['185 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/54622-small_default/ski-occasion-movement-go-fast-fixation.jpg
138,https://freeglisse.com/fr/ski-occasion-freeride/17518-ski-occasion-salomon-rocker-fixations.html,17518,Salomon,Ski occasion Salomon Rocker  + fixations,Disponible,240.83,,289.0,Freeride,Mixte,Performant,Bleu,,3.6,Ski occasion freeride,['Qualité A'],['192 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/57547-small_default/ski-occasion-salomon-rocker-fixations.jpg
139,https://freeglisse.com/fr/ski-occasion-freeride/17648-ski-occasion-rossignol-blackops-sender-2022-fixations.html,17648,Rossignol,Ski occasion Rossignol Blackops Sender 2022 + Fixations,Disponible,249.17,,299.0,Freeride,Mixte,Performant,Noir,Freerideur adulte,3.6,Ski occasion freeride,['Qualité A'],['194 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/57929-small_default/ski-occasion-rossignol-blackops-sender-2022-fixations.jpg
140,https://freeglisse.com/fr/ski-occasion-freeride/18356-ski-occasion-exonde-xo-97-v31-fixations.html,18356,Exonde,Ski occasion Exonde XO 97 v31 + fixations,Disponible,290.83,,349.0,Freeride,Mixte,Performant,Noir,,3.6,Ski occasion freeride,['Qualité A'],['184 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/67944-small_default/ski-occasion-exonde-xo-97-v31-fixations.jpg
141,https://freeglisse.com/fr/ski-occasion-freeride/18391-ski-occasion-rossignol-sky-7-hd-w-fixations.html,18391,Rossignol,Ski occasion Rossignol Sky 7 HD W + Fixations,Disponible,190.83,,229.0,Freeride,Femme,Loisir sport,Noir,,3.6,Ski occasion freeride,['Qualité A'],['156 cm'],6.0,1/5,1.0,"[""Après réception des skis, je trouve qu'ils sont très abîmés pour une catégorie A. Très déçu par rapport au prix""]",1,0,0,0,0,https://freeglisse.com/68107-small_default/ski-occasion-rossignol-sky-7-hd-w-fixations.jpg
142,https://freeglisse.com/fr/ski-occasion-freestyle/16913-ski-occasion-dynastar-menace-90-fixations.html,16913,Dynastar,Ski occasion Dynastar Menace 90 + fixations,Disponible,149.17,,179.0,Freestyle,Mixte,Performant,Bleu,,3.6,Ski occasion freestyle,['Qualité A'],['140 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/52366-small_default/ski-occasion-dynastar-menace-90-fixations.jpg
143,https://freeglisse.com/fr/ski-occasion-freestyle/17545-ski-occasion-armada-el-rey-fixations.html,17545,Armada,Ski occasion Armada El Rey + fixations,Disponible,124.17,,149.0,Freestyle,Mixte,Performant,Rouge,,3.6,Ski occasion freestyle,['Qualité B'],['157 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/57729-small_default/ski-occasion-armada-el-rey-fixations.jpg
144,https://freeglisse.com/fr/ski-occasion-freestyle/18501-ski-occasion-volkl-revolt-95-fixations.html,18501,Volkl,Ski occasion Volkl Revolt 95 + fixations,Disponible,82.5,,99.0,Freestyle,Mixte,Performant,Gris,,3.6,Ski occasion freestyle,['Qualité C'],['181 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/68522-small_default/ski-occasion-volkl-revolt-95-fixations.jpg
145,https://freeglisse.com/fr/ski-occasion-junior-loisir/12451-ski-occasion-junior-wedze-team-onebreaker-fixations.html,12451,Wedze,Ski occasion junior Wedze Team Onebreaker + fixations,Disponible,32.5,,39.0,Piste,Junior,Débutant,Rouge,un junior,3.6,Ski occasion junior loisir,['Qualité A'],['130 cm'],6.0,5/5,2.0,"['Top!', 'Parfait']",0,0,0,0,2,https://freeglisse.com/26086-small_default/ski-occasion-junior-wedze-team-onebreaker-fixations.jpg
146,https://freeglisse.com/fr/ski-occasion-junior-loisir/12454-ski-occasion-junior-dynastar-team-cham-fixations.html,12454,Dynastar,Ski occasion junior Dynastar Team Cham + Fixations,Disponible,49.17,,59.0,All mountain,Junior,Loisir,Blanc,,3.6,Ski occasion junior loisir,['Qualité A'],['128 cm'],6.0,5/5,2.0,"['Les skis correspondent à la qualité annoncée par le site.', ""c'est ok""]",0,0,0,0,2,https://freeglisse.com/26934-small_default/ski-occasion-junior-dynastar-team-cham-fixations.jpg
147,https://freeglisse.com/fr/ski-occasion-junior-loisir/12455-ski-occasion-junior-wedze-team-onebreaker-fixations.html,12455,Wedze,Ski occasion junior Wedze Team Onebreaker + fixations,Disponible,26.67,,32.0,Piste,Junior,Loisir,Blanc,,3.6,Ski occasion junior loisir,['Qualité B'],['120 cm'],6.0,4.3/5,3.0,"['Conforme au descriptif', 'conforme', 'Conforme a la desciption']",0,0,0,2,1,https://freeglisse.com/49816-small_default/ski-occasion-junior-wedze-team-onebreaker-fixations.jpg
148,https://freeglisse.com/fr/ski-occasion-junior-loisir/14146-ski-occasion-junior-roxy-girly-coeur-fixations.html,14146,Roxy,Ski occasion Junior Roxy Girly Coeur + Fixations,Disponible,32.5,,39.0,Piste,Fille,Loisir,Rouge,,3.6,Ski occasion junior loisir,['Qualité A'],['100 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/37132-small_default/ski-occasion-junior-roxy-girly-coeur-fixations.jpg
149,https://freeglisse.com/fr/ski-occasion-junior-loisir/14272-ski-occasion-junior-head-xrc-50-fixations.html,14272,Head,Ski occasion junior Head XRC 50  + fixations,Disponible,32.5,,39.0,Piste,Junior,Loisir,Orange,,3.6,Ski occasion junior loisir,['Qualité A'],['117 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/37612-small_default/ski-occasion-junior-head-xrc-50-fixations.jpg
150,https://freeglisse.com/fr/ski-occasion-junior-loisir/16851-ski-occasion-junior-tecnopro-flyte-jr-fixations.html,16851,Tecnopro,Ski occasion junior Tecnopro Flyte JR + fixations,Disponible,37.5,,45.0,Piste,Junior,Débutant,Gris,,3.6,Ski occasion junior loisir,['Qualité A'],['150 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/52106-small_default/ski-occasion-junior-tecnopro-flyte-jr-fixations.jpg
151,https://freeglisse.com/fr/ski-occasion-junior-loisir/17002-ski-occasion-junior-volkl-rtm-jr-fixations.html,17002,Volkl,Ski occasion junior Volkl RTM JR + fixations,Disponible,49.17,,59.0,All mountain,Junior,Loisir sport,Noir,,3.6,Ski occasion junior loisir,['Qualité A'],['130 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/52895-small_default/ski-occasion-junior-volkl-rtm-jr-fixations.jpg
152,https://freeglisse.com/fr/ski-occasion-junior-loisir/18613-ski-occasion-junior-fischer-stunner-fixations.html,18613,Fischer,Ski occasion junior Fischer Stunner + fixations,Disponible,40.83,,49.0,Piste,Junior,Loisir,Bleu,,3.6,Ski occasion junior loisir,['Qualité C'],['151 cm'],6.0,5/5,1.0,['Correspond aux attentes'],0,0,0,0,1,https://freeglisse.com/69906-small_default/ski-occasion-junior-fischer-stunner-fixations.jpg
153,https://freeglisse.com/fr/ski-occasion-junior-performance/12473-ski-occasion-junior-volkl-racetiger-sl-fixations.html,12473,Volkl,Ski occasion Junior Volkl Racetiger SL + fixations,Disponible,49.17,,59.0,Piste,Junior,Performant,Jaune,,3.6,Ski occasion junior performance,['Qualité B'],['120 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/48316-small_default/ski-occasion-junior-volkl-racetiger-sl-fixations.jpg
154,https://freeglisse.com/fr/ski-occasion-junior-performance/12493-ski-occasion-junior-head-supershape-era-20-fixations.html,12493,Head,Ski occasion junior Head Supershape ERA 2.0 + fixations,Disponible,45.83,,55.0,Piste,Junior,Loisir sport,Blanc,un junior,3.6,Ski occasion junior performance,['Qualité B'],['120 cm'],6.0,4/5,2.0,"['Ski impeccable, semelle et cares parfaites. Fixations un peu usées au niveau des plastiques mais rapport qualité-prix excellent.', 'conforme au descriptif à valider sur les pistes']",0,0,0,2,0,https://freeglisse.com/56256-small_default/ski-occasion-junior-head-supershape-era-20-fixations.jpg
155,https://freeglisse.com/fr/ski-occasion-junior-performance/12566-ski-occasion-junior-dynastar-team-course-wc-fixations.html,12566,Dynastar,Ski occasion junior Dynastar Team Course WC + fixations,Disponible,35.83,,43.0,Piste,Junior,Performant,Bleu,un junior,3.6,Ski occasion junior performance,['Qualité C'],['165 cm'],6.0,,,[],0,0,0,0,0,https://freeglisse.com/60639-small_default/ski-occasion-junior-dynastar-team-course-wc-fixations.jpg
